fclt_name,rdnm_addr,x_cd,y_cd,stor_cnt,residnt_cnt_sum,점포수,점포당대상인구수 = 시군구거주인구 / 점포수,시군구거주인구 
동원시장,서울특별시 중랑구 면목로74길 45(면목동),127.0898932,37.5898383,15,395194,23,2040,194
동원골목시장,서울특별시 중랑구 상봉로11길 27-3(면목동),127.092107,37.5898242,127,395194,23,2040,194
면목골목시장,서울특별시 중랑구 사가정로50길 84,127.0844361,37.5774853,96,395194,23,2040,194
면목시장,서울특별시 중랑구 면목로39길 11,127.0862991,37.5795517,33,395194,23,2040,194
사가정시장,서울특별시 중랑구 면목로44길 16,127.0893792,37.5810812,40,395194,23,2040,194
신아타운,서울특별시 중랑구 봉화산로 194(신내동),127.094707,37.6064526,140,395194,23,2040,194
우림골목시장,서울특별시 중랑구 망우로62길 52-4(망우동),127.0982722,37.5967718,184,395194,23,2040,194
중랑교종합상가,서울특별시 중랑구 망우로 32길 23,127.0771147,37.5929481,78,395194,23,2040,194
중랑동부시장(동부골목시장),서울특별시 중랑구 중랑천로10길 61,127.0763254,37.592442,127,395194,23,2040,194
태능엔터피아,서울특별시 중랑구 동일로129길 35,127.0775053,37.5992226,37,395194,23,2040,194
강북종합전통시장,서울특별시 강북구 한천로144길 12,127.0257417,37.6415535,71,308569,25,1588,194
동북시장,서울특별시 강북구 솔샘로 233,127.0190955,37.6204222,34,308569,25,1588,194
수유북부시장,서울특별시 강북구 삼양로 91길 11-12,127.016122,37.6364348,22,308569,25,1588,194
수유시장,서울특별시 강북구 도봉로67길 18,127.0226681,37.6307289,77,308569,25,1588,194
수유재래시장,서울특별시 강북구 도봉로71길 26,127.0223303,37.63153,116,308569,25,1588,194
우림골목시장,서울특별시 중랑구 망우로62길 52-4,127.0982722,37.5967718,189,395194,23,2040,194
강북북부시장,서울특별시 강북구 한천로 123길 26,127.0303422,37.636236,35,308569,25,1588,194
면목골목시장,서울특별시 중랑구 사가정로50길 84,127.0844361,37.5774853,120,395194,23,2040,194
동부골목시장,서울특별시 중랑구 중랑천로10길 61,127.0763254,37.592442,120,395194,23,2040,194
동원전통종합시장,서울특별시 중랑구 상봉로11길 37,127.0914169,37.5897388,127,395194,23,2040,194
동원전통시장상점가,서울특별시 중랑구 면목로74길 48,127.0901188,37.5895307,110,395194,23,2040,194
사가정시장,서울특별시 중랑구 면목로44길 16,127.0893792,37.5810812,117,395194,23,2040,194
동원,서울특별시 중랑구 면목로74길 45,127.0898932,37.5898383,14,395194,23,2040,194
면목시장(남성카멜리아),서울특별시 중랑구 면목로39길 11,127.0862991,37.5795517,26,395194,23,2040,194
중랑교종합상가,서울특별시 중랑구 면목로 435-1,127.0867411,37.590748,78,395194,23,2040,194
태능엔터피아,서울특별시 중랑구 동일로129길 35,127.0775053,37.5992226,34,395194,23,2040,194
동성타워프라자,서울특별시 중랑구 봉화산로 221,127.0972055,37.6080276,48,395194,23,2040,194
신아타운,서울특별시 중랑구 봉화산로 194,127.094707,37.6064526,127,395194,23,2040,194
수유전통시장(수유골목시장),서울특별시 강북구 도봉로67길 18,127.0226681,37.6307289,86,308569,25,1588,194
수유프라자,서울특별시 강북구 도봉로 261,127.0234675,37.6316925,112,308569,25,1588,194
숭인시장,서울특별시 강북구 도봉로 45,127.0294532,37.6131436,124,308569,25,1588,194
우이시장,서울특별시 강북구 노해로 23길 68,127.020016,37.6460374,13,308569,25,1588,194
장미원골목시장,서울특별시 강북구 삼양로 464,127.0160158,37.6446328,93,308569,25,1588,194
함양중앙상설시장,경상남도 함양군 함양읍 중앙시장길 5-1,127.7291089,35.5185021,128,39076,5,203,192
마천시장,경상남도 함양군 마천면 천왕봉로 1144-2,127.6626812,35.3956493,20,39076,5,203,192
함양토종약초시장,경상남도 함양군 안의면 약초시장길 27,127.813715,35.625966,23,39076,5,203,192
안의시장,경상남도 함양군 안의면 약초시장길 25-10,127.8140336,35.6262982,25,39076,5,203,192
서상시장,경상남도 함양군 서상면 서상로 266,127.6884886,35.679881,7,39076,5,203,192
신포국제시장,인천광역시 중구 우현로49번길 11-5,126.627812,37.4714622,164,139646,3,730,191
신흥시장,인천광역시 중구 도원로 23-7,126.6367583,37.4666,66,139646,3,730,191
인천종합어시장,인천광역시 중구 연안부두로33번길 37,126.6071645,37.4541365,500,139646,3,730,191
경산공설시장,경상북도 경산시 경안로31길9(서상동),128.7367145,35.8207982,398,262988,10,1377,191
하양꿈바우시장,경상북도 경산시 하양읍 대학로 1543,128.8192527,35.9156322,109,262988,10,1377,191
자인공설시장,경상북도 경산시 자인면 자인로206-4,128.8229713,35.8164787,171,262988,10,1377,191
압량공설시장,경상북도 경산시 압량면 압량시장길 1,128.7603326,35.8437617,8,262988,10,1377,191
용성공설시장,경상북도 경산시 용성면 용성당리1길 26,128.8754173,35.794942,0,262988,10,1377,191
경산공설시장,경상북도 경산시 경안로31길 19,128.7357579,35.8205186,398,262988,10,1377,191
하양공설시장,경상북도 경산시 하양읍 대학로 1543,128.8192527,35.9156322,109,262988,10,1377,191
자인공설시장,경상북도 경산시 자인면 자인로 206-4,128.8229713,35.8164787,171,262988,10,1377,191
압량공설시장,경상북도 경산시 압량면 압량시장길 1,128.7603326,35.8437617,8,262988,10,1377,191
용성공설시장,경상북도 경산시 용성면 용성당리1길 26,128.8754173,35.794942,5,262988,10,1377,191
영광터미널시장,전라남도 영광군 영광읍 신남로3길 5-3,126.5030195,35.2755364,90,53183,4,286,186
굴비골영광시장,전라남도 영광군 영광읍 중앙로3길 5-22,126.5123229,35.2751283,70,53183,4,286,186
영광터미널시장,전라남도 영광군 영광읍 신남로3길 5-3,126.5030195,35.2755364,86,53183,4,286,186
영광고추특화시장,전라남도 영광군 영광읍 신남로 100-25,126.4935459,35.2747285,40,53183,4,286,186
코오롱타운상가,경상남도 창원시 마산회원구 내서읍 호원로 361-2,128.5256081,35.265706,67,191730,15,1051,182
서마산시장,경상남도 창원시 마산회원구 석전남16길 64(석전동),128.5691291,35.2290203,20,191730,15,1051,182
역전통합시장,경상남도 창원시 마산회원구 석전동15길 23(석전동),128.5794639,35.2361472,23,191730,15,1051,182
석전시장,경상남도 창원시 마산회원구 석전동6길 32(석전동),128.5749057,35.2304112,32,191730,15,1051,182
마산역번개시장,경상남도 창원시 마산회원구 석전동17길 37(석전동),128.5787452,35.2367263,109,191730,15,1051,182
회성종합시장,경상남도 창원시 마산회원구 회성시장1길 16(회성동),128.5594101,35.2329295,37,191730,15,1051,182
양덕중앙시장,경상남도 창원시 마산회원구 양덕북10길 23(양덕동),128.5842642,35.2326503,18,191730,15,1051,182
경민인터빌상가,경상남도 창원시 마산회원구 양덕북12길 113(양덕동),128.5838191,35.2319031,57,191730,15,1051,182
합성옛길시장,경상남도 창원시 마산회원구 합성옛길 77(양덕동),128.5820118,35.235342,63,191730,15,1051,182
대현프리몰,경상남도 창원시 마산회원구 3·15대로 지하758(합성동),128.5828273,35.2387809,230,191730,15,1051,182
합성대로상가,경상남도 창원시 마산회원구 3·15대로 745(합성동),128.5824406,35.238692,56,191730,15,1051,182
동마산시장,경상남도 창원시 마산회원구 합성남8길 76(합성동),128.5875449,35.2400366,131,191730,15,1051,182
합성동상가,경상남도 창원시 마산회원구 합성옛길 136(합성동),128.583461,35.237725,78,191730,15,1051,182
구암현대시장,경상남도 창원시 마산회원구 구암서2길 51(구암동),128.5914579,35.2481861,74,191730,15,1051,182
구암시장,경상남도 창원시 마산회원구 구암남14길 8(구암동),128.5996435,35.249539,56,191730,15,1051,182
광영상설시장,전라남도 광양시 광영동 광영시장길 19,127.7203697,34.9614459,41,150680,11,831,181
광양상설시장,전라남도 광양시 광양읍 매일시장길 20,127.5850713,34.9763983,51,150680,11,831,181
광영상설시장,전라남도 광양시 광영시장길 19(광영동),127.7203697,34.9614459,44,150680,11,831,181
광양 5일시장,전라남도 광양시 광양읍 백운로 3,127.5904533,34.9711607,239,150680,11,831,181
옥곡 5일시장,전라남도 광양시 옥곡면 큰골1길 2-26,127.7002397,34.9885035,51,150680,11,831,181
진상 5일시장,전라남도 광양시 진상면 학연로 1-4,127.7195633,35.0183291,10,150680,11,831,181
광양상설시장,전라남도 광양시 광양읍 매일시장길 20,127.5850713,34.9763983,51,150680,11,831,181
광영상설시장,전라남도 광양시 광영시장길 19(광영동),127.7203697,34.9614459,44,150680,11,831,181
광양 5일시장,전라남도 광양시 광양읍 백운로 3,127.5904533,34.9711607,239,150680,11,831,181
옥곡 5일시장,전라남도 광양시 옥곡면 큰골1길 2-26,127.7002397,34.9885035,51,150680,11,831,181
진상 5일시장,전라남도 광양시 진상면 학연로 1-4,127.7195633,35.0183291,10,150680,11,831,181
통영중앙전통시장,경상남도 통영시 중앙시장1길 14-16,128.4246138,34.8452927,348,128595,3,724,178
북신전통시장,경상남도 통영시 북신시장1길 66,128.4275309,34.8541553,136,128595,3,724,178
서호전통시장,경상남도 통영시 새터길 58-9,128.4201162,34.8414618,240,128595,3,724,178
천년고성시장,강원도 고성군 간성읍 간성로52번길 9,128.4691098,38.380192,95,26798,2,153,175
거진전통시장,강원도 고성군 거진읍 거진시장길 15,128.4539615,38.4478391,58,26798,2,153,175
천안중앙시장,충청남도 천안시 동남구 사직2길 19,127.1484498,36.8003128,430,258269,6,1493,173
천안역전시장,충청남도 천안시 동남구 공설시장1길 2,127.1488988,36.8092062,123,258269,6,1493,173
병천시장,충청남도 천안시 동남구 병천면 병천2로 7,127.2987426,36.7632474,185,258269,6,1493,173
천안중앙시장,충청남도 천안시 동남구 사직로 7,127.1493019,36.8007208,447,258269,6,1493,173
병천시장,충청남도 천안시 동남구 병천면 병천2로 7,127.2987426,36.7632474,185,258269,6,1493,173
천안역전시장,충청남도 천안시 동남구 큰시장길 29,127.1499102,36.8020204,123,258269,6,1493,173
원통시장,강원도 인제군 북면 원통로 178번길 7-1,128.2046174,38.1225811,58,31623,3,185,171
의령전통시장,경상남도 의령군 의령읍 의병로18길 13,128.2606589,35.3185173,102,26818,2,157,171
신반전통시장,경상남도 의령군 부림면 신번로9길 11,128.3250368,35.4681135,55,26818,2,157,171
인제시장,강원도 인제군 인제읍 비봉로8번길 14,128.1710145,38.0677934,85,31623,3,185,171
원통시장,강원도 인제군 북면 원통로 178번길 4-1,128.2041703,38.1227029,42,31623,3,185,171
주공나운시장,전라북도 군산시 하나운안1길 39(나운동),126.6954398,35.9657729,76,267911,14,1567,171
수산물종합센터,전라북도 군산시 내항2길 216(금동),126.7047418,35.9939853,128,267911,14,1567,171
명산시장,전라북도 군산시 금광길 20(명산동),126.7090393,35.9828836,72,267911,14,1567,171
역전종합시장,전라북도 군산시 대명3길 31(대명동),126.7202627,35.9815925,98,267911,14,1567,171
신영시장,전라북도 군산시 동신영길 36(신영동),126.7202172,35.98485,120,267911,14,1567,171
공설시장,전라북도 군산시 신금길 18(신영동),126.7203245,35.9831711,221,267911,14,1567,171
대야시장,전라북도 군산시 대야면 대야시장로 19,126.817228,35.9452407,38,267911,14,1567,171
나운주공시장,전라북도 군산시 하나운안1길 39 (나운동),126.6954398,35.9657729,76,267911,14,1567,171
명산시장,전라북도 군산시 금광길 20 (명산동),126.7090393,35.9828836,52,267911,14,1567,171
역전종합시장,전라북도 군산시 대명3길 31 (대명동),126.7202627,35.9815925,96,267911,14,1567,171
신영시장,전라북도 군산시 동신영길 70 (신영동),126.7200463,35.9862205,103,267911,14,1567,171
대야재래시장,전라북도 군산시 대야면 대야시장로 7-1 (산월리),126.8160847,35.9448551,53,267911,14,1567,171
군산수산물종합센터,전라북도 군산시 내항2길 238 (해망동),126.7043161,35.9934001,152,267911,14,1567,171
군산공설시장,전라북도 군산시 신금길 18 (신영동),126.7203245,35.9831711,282,267911,14,1567,171
현대시장,서울특별시 금천구 독산로 27길 52,126.9048774,37.4577265,240,232003,9,1370,169
남문시장,서울특별시 금천구 시흥대로 144길 17,126.900424,37.4737667,115,232003,9,1370,169
현대시장,서울특별시 금천구 독산로27길 52,126.9048774,37.4577265,228,232003,9,1370,169
대명여울빛거리시장,서울특별시 금천구 시흥대로52길 70,126.9017137,37.4543759,228,232003,9,1370,169
독산동우시장,서울특별시 금천구 범안로 1209,126.8962825,37.4668263,187,232003,9,1370,169
은행나무시장,서울특별시 금천구 금하로 25길 9,126.9093491,37.4513182,58,232003,9,1370,169
독산동맛나는거리상점가,서울특별시 금천구 시흥대로122길 7,126.8987048,37.4695504,149,232003,9,1370,169
남문시장,서울특별시 금천구 시흥대로 144길 17,126.900424,37.4737667,109,232003,9,1370,169
은행나무시장,서울특별시 금천구 금하로 25길 9 지하1층,126.9093491,37.4513182,56,232003,9,1370,169
구서오시게시장,부산광역시 금정구 구서로12,129.0897741,35.2473576,106,233303,16,1383,169
금사제일상가시장,부산광역시 금정구 개좌로81,129.1125715,35.2204512,32,233303,16,1383,169
부곡상가시장,부산광역시 금정구 부곡로107,129.0915165,35.2254854,85,233303,16,1383,169
서동시장,부산광역시 서동로141번길 21,129.1023592,35.2164124,74,233303,16,1383,169
서동전통골목시장,부산광역시 금정구 서동로 145-4,129.1025071,35.2152202,175,233303,16,1383,169
서동향토시장,부산광역시 금정구 구서중앙로15번길 1,129.0895999,35.2547055,153,233303,16,1383,169
장성시장,부산광역시 금정구 수림로61번길 53,129.0855567,35.2374417,34,233303,16,1383,169
장전상가시장,부산광역시 금정구 부산대학로49번길 13,129.086107,35.2308499,45,233303,16,1383,169
부곡시장,부산광역시 금정구 부곡로 107(부곡동),129.0915165,35.2254854,92,233303,16,1383,169
구서오시게시장,부산광역시 금정구 구서로 12(구서동),129.0897741,35.2473576,102,233303,16,1383,169
서동시장,부산광역시 금정구 서동로141번길 21(서동),129.1023592,35.2164124,34,233303,16,1383,169
서동향토시장,부산광역시 금정구 서부로 21-1(서동),129.1033546,35.2159369,160,233303,16,1383,169
