역번호,역사명,노선번호,노선명,역위도(y좌표),역경도(x좌표),역사도로명주소
100,동매역,S2601,부산도시철도 1호선,35.048621,128.965908,부산광역시 사하구 신산로 지하 168
99,장림역,S2601,부산도시철도 1호선,35.057419,128.971279,부산광역시 사하구 다대로 지하 230
98,신장림역,S2601,부산도시철도 1호선,35.065265,128.979873,부산광역시 사하구 다대로 지하 310
97,낫개역,S2601,부산도시철도 1호선,35.074433,128.977041,부산광역시 사하구 다대로 지하 422
96,다대포항역,S2601,부산도시철도 1호선,35.081631,128.977636,부산광역시 사하구 다대로 지하 548
95,다대포해수욕장,S2601,부산도시철도 1호선,35.089951,128.973971,부산광역시 사하구 다대로 지하 692
101,신평역,S2601,부산도시철도 1호선,35.095179,128.960564,부산광역시 사하구 하신번영로 140
110,자갈치역,S2601,부산도시철도 1호선,35.097372,129.02667,부산광역시 중구 구덕로 지하 80
111,남포역,S2601,부산도시철도 1호선,35.097953,129.034869,부산광역시 중구 구덕로 지하 12
105,괴정역,S2601,부산도시철도 1호선,35.099816,128.992144,부산광역시 사하구 낙동대로 지하 221
104,사하역,S2601,부산도시철도 1호선,35.099847,128.9831,부산광역시 사하구 낙동대로 지하 309
109,토성역,S2601,부산도시철도 1호선,35.100727,129.019776,부산광역시 서구 구덕로 지하 170
106,대티역,S2601,부산도시철도 1호선,35.103126,128.999936,부산광역시 사하구 낙동대로 지하 141
103,당리역,S2601,부산도시철도 1호선,35.103532,128.973846,부산광역시 사하구 낙동대로 지하 405
112,중앙역,S2601,부산도시철도 1호선,35.103837,129.036371,부산광역시 중구 중앙대로 지하 83
102,하단역,S2601,부산도시철도 1호선,35.10618,128.966803,부산광역시 사하구 낙동남로 지하 1415
100,녹동역,S2901,광주도시철도 1호선,35.107028,126.933932,광주광역시 동구 녹동길 45(용산동)
108,동대신역,S2601,부산도시철도 1호선,35.110452,129.017684,부산광역시 서구 구덕로 지하 290
107,서대신역,S2601,부산도시철도 1호선,35.110937,129.012178,부산광역시 서구 대영로 지하 1
113,부산역,S2601,부산도시철도 1호선,35.115224,129.0397,부산광역시 동구 중앙대로 지하 200
114,초량역,S2601,부산도시철도 1호선,35.121168,129.043039,부산광역시 동구 중앙대로 지하 264
101,소태역,S2901,광주도시철도 1호선,35.124108,126.932013,광주광역시 동구 남문로 지하 587(소태동)
119,평동역,S2901,광주도시철도 1호선,35.1245829,126.769586,광주광역시 광산구 평동로 870(월전동)
115,부산진역,S2601,부산도시철도 1호선,35.127787,129.047894,부산광역시 동구 중앙대로 지하 350
118,도산역,S2901,광주도시철도 1호선,35.131713,126.787942,광주광역시 광산구 상무대로 지하 125-99(도산동)
102,학동증심사입구역,S2901,광주도시철도 1호선,35.133023,126.928382,광주광역시 동구 남문로 지하 700(학동)
116,좌천역,S2601,부산도시철도 1호선,35.134361,129.054455,부산광역시 동구 중앙대로 지하 446
214,못골역,S2602,부산도시철도 2호선,35.134731,129.084415,부산광역시 남구 수영로 지하 170
214,못골역,S2602,부산도시철도 2호선,35.134731,129.084415,부산광역시 남구 수영로 지하 170
213,대연역,S2602,부산도시철도 2호선,35.135153,129.092161,부산광역시 남구 수영로 지하 242
213,대연역,S2602,부산도시철도 2호선,35.135153,129.092161,부산광역시 남구 수영로 지하 242
215,지게골역,S2602,부산도시철도 2호선,35.135574,129.074365,부산광역시 남구 수영로 지하 70
215,지게골역,S2602,부산도시철도 2호선,35.135574,129.074365,부산광역시 남구 수영로 지하 70
117,광주송정역,S2901,광주도시철도 1호선,35.137529,126.791488,광주광역시 광산구 상무대로 지하 201-99(송정동)
421,송정역,k0211,동해선,35.137559,126.791535,부산광역시 해운대구 송정동 299-2
212,경성대부경대역,S2602,부산도시철도 2호선,35.137585,129.100548,부산광역시 남구 수영로 지하 324
212,경성대부경대역,S2602,부산도시철도 2호선,35.137585,129.100548,부산광역시 남구 수영로 지하 324
216,문현역,S2602,부산도시철도 2호선,35.139151,129.067399,부산광역시 남구 전포대로 지하 17
216,문현역,S2602,부산도시철도 2호선,35.139151,129.067399,부산광역시 남구 전포대로 지하 17
117,범일역,S2601,부산도시철도 1호선,35.140952,129.059352,부산광역시 동구 범일로 지하 108
211,남천역,S2602,부산도시철도 2호선,35.142139,129.107978,부산광역시 수영구 수영로 지하 410
211,남천역,S2602,부산도시철도 2호선,35.142139,129.107978,부산광역시 수영구 수영로 지하 410
114,김대중컨벤션센터(마륵)역,S2901,광주도시철도 1호선,35.143214,126.841442,광주광역시 서구 상무대로 지하 705(마륵동)
116,송정공원역,S2901,광주도시철도 1호선,35.143565,126.799245,광주광역시 광산구 상무대로 지하 314-99(송정동)
115,공항역,S2901,광주도시철도 1호선,35.144179,126.8112104,광주광역시 광산구 상무대로 지하 416-99(신촌동)
104,문화전당역(구도청),S2901,광주도시철도 1호선,35.144698,126.9196731,광주광역시 동구 문화전당로 26번길 지하 7(광산동)
217,국제금융센터부산은행역,S2602,부산도시철도 2호선,35.145817,129.066755,부산광역시 남구 전포대로 지하 97
217,국제금융센터부산은행역,S2602,부산도시철도 2호선,35.145817,129.066755,부산광역시 남구 전포대로 지하 97
113,상무역,S2901,광주도시철도 1호선,35.146784,126.848641,광주광역시 서구 상무대로 지하 777(마륵동)
118,범내골역,S2601,부산도시철도 1호선,35.1474,129.059261,부산광역시 부산진구 중앙대로 지하 612
103,남광주역,S2901,광주도시철도 1호선,35.1478534,126.921807,광주광역시 동구 제봉로 지하 14(학동)
210,금련산역,S2602,부산도시철도 2호선,35.149771,129.110961,부산광역시 수영구 수영로 지하 482
210,금련산역,S2602,부산도시철도 2호선,35.149771,129.110961,부산광역시 수영구 수영로 지하 482
110,화정역,S2901,광주도시철도 1호선,35.150381,126.877698,광주광역시 서구 상무대로 지하 1041(화정동)
112,운천역,S2901,광주도시철도 1호선,35.150486,126.858694,광주광역시 서구 상무대로 지하 883(쌍촌동)
225,주례역,S2602,부산도시철도 2호선,35.150508,129.003077,부산광역시 사상구 가야대로 지하 292
225,주례역,S2602,부산도시철도 2호선,35.150508,129.003077,부산광역시 사상구 가야대로 지하 292
105,금남로4가역,S2901,광주도시철도 1호선,35.150976,126.914446,광주광역시 동구 금남로 지하 210(금남로4가)
224,냉정역,S2602,부산도시철도 2호선,35.151254,129.012255,부산광역시 사상구 가야대로 지하 362-1
224,냉정역,S2602,부산도시철도 2호선,35.151254,129.012255,부산광역시 사상구 가야대로 지하 362-1
111,쌍촌역,S2901,광주도시철도 1호선,35.151793,126.869519,광주광역시 서구 상무대로 지하 983(쌍촌동)
108,돌고개역,S2901,광주도시철도 1호선,35.152047,126.895637,광주광역시 서구 경열로 지하 87(농성동)
218,전포역,S2602,부산도시철도 2호선,35.153102,129.065374,부산광역시 부산진구 전포대로 지하 181
218,전포역,S2602,부산도시철도 2호선,35.153102,129.065374,부산광역시 부산진구 전포대로 지하 181
223,개금역,S2602,부산도시철도 2호선,35.153284,129.020533,부산광역시 부산진구 가야대로 지하 442
223,개금역,S2602,부산도시철도 2호선,35.153284,129.020533,부산광역시 부산진구 가야대로 지하 442
109,농성역,S2901,광주도시철도 1호선,35.153563,126.883973,광주광역시 서구 상무대로 지하 1123(농성동)
106,금남로5가역,S2901,광주도시철도 1호선,35.1537137,126.910933,광주광역시 북구 금남로 지하 138(북동)
222,동의대역,S2602,부산도시철도 2호선,35.153986,129.03275,부산광역시 부산진구 가야대로 지하 554
222,동의대역,S2602,부산도시철도 2호선,35.153986,129.03275,부산광역시 부산진구 가야대로 지하 554
107,양동시장역,S2901,광주도시철도 1호선,35.154176,126.904489,광주광역시 서구 경열로 지하 152(양동)
226,감전역,S2602,부산도시철도 2호선,35.155528,128.991146,부산광역시 사상구 사상로 지하 93-1
226,감전역,S2602,부산도시철도 2호선,35.155528,128.991146,부산광역시 사상구 사상로 지하 93-1
221,가야역,S2602,부산도시철도 2호선,35.155883,129.042817,부산광역시 부산진구 가야대로 지하 650
221,가야역,S2602,부산도시철도 2호선,35.155883,129.042817,부산광역시 부산진구 가야대로 지하 650
220,부암역,S2602,부산도시철도 2호선,35.157444,129.050185,부산광역시 부산진구 가야대로 지하 719
220,부암역,S2602,부산도시철도 2호선,35.157444,129.050185,부산광역시 부산진구 가야대로 지하 719
219,서면역(2호선),S2602,부산도시철도 2호선,35.15774,129.059084,부산광역시 부산진구 중앙대로 지하 730
219,서면역(2호선),S2602,부산도시철도 2호선,35.15774,129.059084,부산광역시 부산진구 중앙대로 지하 730
209,광안역,S2602,부산도시철도 2호선,35.157916,129.113168,부산광역시 수영구 수영로 지하 576
209,광안역,S2602,부산도시철도 2호선,35.157916,129.113168,부산광역시 수영구 수영로 지하 576
119,서면역(1호선),S2601,부산도시철도 1호선,35.158282,129.059556,부산광역시 부산진구 중앙대로 지하 730
204,동백역,S2602,부산도시철도 2호선,35.161484,129.147897,부산광역시 해운대구 해운대로 지하 522
204,동백역,S2602,부산도시철도 2호선,35.161484,129.147897,부산광역시 해운대구 해운대로 지하 522
101,사상역,L4801,부산-김해경전철,35.162305,128.985784,부산광역시 사상구 광장로 83
122,사상역,L4801,부산-김해경전철,35.162305,128.985784,부산광역시 사상구 광장로 83
227,사상역,S2602,부산도시철도 2호선,35.162361,128.984621,부산광역시 사상구 사상로 지하 203
227,사상역,S2602,부산도시철도 2호선,35.162361,128.984621,부산광역시 사상구 사상로 지하 203
120,부전역,S2601,부산도시철도 1호선,35.162587,129.062952,부산광역시 부산진구 중앙대로 지하 786
102,괘법르네시떼역,L4801,부산-김해경전철,35.16331,128.977737,부산광역시 사상구 광장로 9번
102,괘법르네시떼역,L4801,부산-김해경전철,35.163311,128.977737,부산광역시 사상구 광장로 9번
203,해운대역,S2602,부산도시철도 2호선,35.163672,129.158908,부산광역시 해운대구 해운대로 지하 626
203,해운대역,S2602,부산도시철도 2호선,35.163672,129.158908,부산광역시 해운대구 해운대로 지하 626
410,부전역,k0211,동해선,35.164668,129.06011,부산광역시 부산진구 부전동 280-76
208,수영역,S2602,부산도시철도 2호선,35.165227,129.114713,부산광역시 수영구 수영로 지하 677
208,수영역,S2602,부산도시철도 2호선,35.165227,129.114713,부산광역시 수영구 수영로 지하 677
103,서부산유통지구역,L4801,부산-김해경전철,35.166435,128.954807,부산광역시 강서구 유통단지 1로 57번길 7번
103,서부산유통지구역,L4801,부산-김해경전철,35.166435,128.954807,부산광역시 강서구 유통단지 1로 57번길 7번
2020,중동역,S2602,부산도시철도 2호선,35.1667,129.168604,부산광역시 해운대구 해운대로 지하 730
2020,중동역,S2602,부산도시철도 2호선,35.1667,129.168604,부산광역시 해운대구 해운대로 지하 730
207,민락역,S2602,부산도시철도 2호선,35.167228,129.121909,부산광역시 수영구 수영로 지하 769
207,민락역,S2602,부산도시철도 2호선,35.167228,129.121909,부산광역시 수영구 수영로 지하 769
301,수영역(3호선),S2603,부산도시철도 3호선,35.167753,129.11459,부산광역시 수영구 수영로 지하 677
206,센텀시티역,S2602,부산도시철도 2호선,35.168827,129.131745,부산광역시 해운대구 센텀남대로 지하 76
206,센텀시티역,S2602,부산도시철도 2호선,35.168827,129.131745,부산광역시 해운대구 센텀남대로 지하 76
205,시립미술관역,S2602,부산도시철도 2호선,35.168844,129.138933,부산광역시 해운대구 해운대로 지하 396
205,시립미술관역,S2602,부산도시철도 2호선,35.168844,129.138933,부산광역시 해운대구 해운대로 지하 396
418,센텀역,k0211,동해선,35.168921,129.131659,부산광역시 해운대구 우동 1215-32
419,벡스코역,k0211,동해선,35.16899,129.13868,부산광역시 해운대구 우동 1111-2
201,장산역,S2602,부산도시철도 2호선,35.169914,129.176986,부산광역시 해운대구 해운대로 지하 820
201,장산역,S2602,부산도시철도 2호선,35.169914,129.176986,부산광역시 해운대구 해운대로 지하 820
302,망미역,S2603,부산도시철도 3호선,35.171528,129.108225,부산광역시 수영구 연수로 지하 337
104,공항역,L4801,부산-김해경전철,35.171929,128.948574,부산광역시 강서구 공항진입로 165
104,공항역,L4801,부산-김해경전철,35.171929,128.948574,부산광역시 강서구 공항진입로 165
121,양정역,S2601,부산도시철도 1호선,35.173122,129.071366,부산광역시 부산진구 중앙대로 지하 930
303,배산역,S2603,부산도시철도 3호선,35.173504,129.095498,부산광역시 연제구 연수로 지하 229
228,덕포역,S2602,부산도시철도 2호선,35.173754,128.983955,부산광역시 사상구 사상로 지하 320-1
228,덕포역,S2602,부산도시철도 2호선,35.173754,128.983955,부산광역시 사상구 사상로 지하 320-1
304,물만골역,S2603,부산도시철도 3호선,35.176808,129.085748,부산광역시 연제구 월드컵대로 지하 23
122,시청역,S2601,부산도시철도 1호선,35.179837,129.076642,부산광역시 연제구 중앙대로 지하 1017
229,모덕역,S2602,부산도시철도 2호선,35.180366,128.985621,부산광역시 사상구 사상로 지하 409
229,모덕역,S2602,부산도시철도 2호선,35.180366,128.985621,부산광역시 사상구 사상로 지하 409
420,신해운대역,k0211,동해선,35.181832,129.176696,부산광역시 해운대구 좌동 138-4
105,덕두역,L4801,부산-김해경전철,35.182006,128.954217,부산광역시 강서구 경전철로 10
105,덕두역,L4801,부산-김해경전철,35.182006,128.954217,부산광역시 강서구 경전철로 10
411,거제해맞이역,k0211,동해선,35.182197,129.069315,부산광역시 연제구 거제동 619-1
123,연산역,S2601,부산도시철도 1호선,35.186168,129.081534,부산광역시 연제구 중앙대로 지하 1101
305,연산역(3호선),S2603,부산도시철도 3호선,35.186173,129.081526,부산광역시 연제구 중앙대로 지하 1101
412,거제역,k0211,동해선,35.188587,129.073904,부산광역시 연제구 거제동 619-1
306,거제역,S2603,부산도시철도 3호선,35.188589,129.073941,부산광역시 연제구 월드컵대로 지하 209
417,재송역,k0211,동해선,35.189,129.120919,부산광역시 해운대구 재송동 933-1
230,모라역,S2602,부산도시철도 2호선,35.189663,128.988655,부산광역시 사상구 사상로 지하 498
230,모라역,S2602,부산도시철도 2호선,35.189663,128.988655,부산광역시 사상구 사상로 지하 498
307,종합운동장역,S2603,부산도시철도 3호선,35.19125,129.067504,부산광역시 연제구 아시아드대로 지하 73
415,안락역,k0211,동해선,35.195907,129.101062,부산광역시 동래구 안락동 201-2
124,교대역,S2601,부산도시철도 1호선,35.19605,129.080035,부산광역시 연제구 중앙대로 지하 1217
106,등구역,L4801,부산-김해경전철,35.196194,128.963551,부산광역시 강서구 대저2동 3133-7
106,등구역,L4801,부산-김해경전철,35.196194,128.963551,부산광역시 강서구 낙동북로 294
422,오시리아역,k0211,동해선,35.196256,129.208291,부산광역시 기장군 기장읍 당사리 261
231,구남역,S2602,부산도시철도 2호선,35.196804,128.994928,부산광역시 북구 백양대로 지하 1026
231,구남역,S2602,부산도시철도 2호선,35.196804,128.994928,부산광역시 북구 백양대로 지하 1026
308,사직역,S2603,부산도시철도 3호선,35.198998,129.064996,부산광역시 동래구 아시아드대로 지하 153
405,충렬사역,S2604,부산도시철도 4호선,35.199859,129.097636,부산광역시 동래구 반송로 지하 205
404,낙민역,S2604,부산도시철도 4호선,35.200254,129.090774,부산광역시 동래구 충렬대로 지하 285
403,수안역,S2604,부산도시철도 4호선,35.201828,129.083806,부산광역시 동래구 충렬대로 지하 223
232,구명역,S2602,부산도시철도 2호선,35.20252,128.999322,부산광역시 북구 백양대로 지하 1094
232,구명역,S2602,부산도시철도 2호선,35.20252,128.999322,부산광역시 북구 백양대로 지하 1094
402,동래역(4호선),S2604,부산도시철도 4호선,35.204834,129.077082,부산광역시 동래구 충렬대로 지하 147
406,명장역,S2604,부산도시철도 4호선,35.205143,129.101517,부산광역시 동래구 반송로 지하 281
309,미남역(3호선),S2603,부산도시철도 3호선,35.205503,129.068061,부산광역시 동래구 아시아드대로 지하 232
414,동래역,k0211,동해선,35.205614,129.078502,부산광역시 동래구 낙민동 130-4
125,동래역,S2601,부산도시철도 1호선,35.205641,129.078506,부산광역시 동래구 중앙대로 1324
314,구포역,S2603,부산도시철도 3호선,35.206697,128.996366,부산광역시 북구 낙동대로 1697
401,미남역(4호선),S2604,부산도시철도 4호선,35.207116,129.069172,부산광역시 동래구 아시아드대로 지하 232
313,덕천역(3호선),S2603,부산도시철도 3호선,35.210215,129.005671,부산광역시 북구 금곡대로 지하 14
233,덕천역(2호선),S2602,부산도시철도 2호선,35.210219,129.005673,부산광역시 북구 금곡대로 지하 14
233,덕천역(2호선),S2602,부산도시철도 2호선,35.210219,129.005673,부산광역시 북구 금곡대로 지하 14
315,강서구청역,S2603,부산도시철도 3호선,35.211247,128.981756,부산광역시 강서구 낙동북로 485
312,숙등역,S2603,부산도시철도 3호선,35.21197,129.012749,부산광역시 북구 만덕대로 지하 79
126,명륜역,S2601,부산도시철도 1호선,35.212551,129.079659,부산광역시 동래구 중앙대로 1414
316,체육공원역,S2603,부산도시철도 3호선,35.212577,128.9696515,부산광역시 강서구 낙동북로 371
310,만덕역,S2603,부산도시철도 3호선,35.213,129.036527,부산광역시 북구 만덕대로 지하 291
107,대저역,L4801,부산-김해경전철,35.213056,128.960647,부산광역시 강서구 낙동북로 294
107,대저역,L4801,부산-김해경전철,35.213056,128.960647,부산광역시 강서구 낙동북로 294
407,서동역,S2604,부산도시철도 4호선,35.213333,129.107683,부산광역시 금정구 반송로 지하 387
311,남산정역,S2603,부산도시철도 3호선,35.21334,129.023928,부산광역시 북구 만덕대로 지하 179
317,대저역,S2603,부산도시철도 3호선,35.213386,128.9610488,부산광역시 강서구 낙동북로 295
108,평강역,L4801,부산-김해경전철,35.214048,128.950756,부산광역시 강서구 대저1동 1639-1
108,평강역,L4801,부산-김해경전철,35.214048,128.950756,부산광역시 강서구 낙동북로203
408,금사역,S2604,부산도시철도 4호선,35.215829,129.115153,부산광역시 금정구 반송로 지하 465
109,대사역,L4801,부산-김해경전철,35.217686,128.938423,부산광역시 강서구 강동동 110-2
109,대사역,L4801,부산-김해경전철,35.217686,128.938423,부산광역시 강서구 낙동북로 82
409,반여농산물시장역,S2604,부산도시철도 4호선,35.217779,129.124061,부산광역시 해운대구 반송로 550
410,석대역,S2604,부산도시철도 4호선,35.21811162,129.137179,부산광역시 해운대구 석대천로 121
127,온천장역,S2601,부산도시철도 1호선,35.220249,129.086437,부산광역시 동래구 중앙대로 1520
110,불암역,L4801,부산-김해경전철,35.222192,128.927875,경상남도 김해시 김해대로 2787
110,불암역,L4801,부산-김해경전철,35.222192,128.927875,경상남도 김해시 김해대로 2787
234,수정역,S2602,부산도시철도 2호선,35.223356,129.009198,부산광역시 북구 금곡대로 지하 160
234,수정역,S2602,부산도시철도 2호선,35.223356,129.009198,부산광역시 북구 금곡대로 지하 160
411,영산대역,S2604,부산도시철도 4호선,35.225777,129.146149,부산광역시 해운대구 반송로 803
115,부원역,L4801,부산-김해경전철,35.226489,128.884,경상남도 김해시 김해대로 2350
115,부원역,L4801,부산-김해경전철,35.226489,128.8839018,경상남도 김해시 김해대로 2350
114,김해시청역,L4801,부산-김해경전철,35.227077,128.890425,경상남도 김해시 김해대로 2408
114,김해시청역,L4801,부산-김해경전철,35.227077,128.890425,경상남도 김해시 김해대로 2408
116,봉황역,L4801,부산-김해경전철,35.227266,128.874381,경상남도 김해시 김해대로 2249
116,봉황역,L4801,부산-김해경전철,35.227266,128.874381,경상남도 김해시 김해대로 2249
111,지내역,L4801,부산-김해경전철,35.227492,128.923782,경상남도 김해시 김해대로 2718
111,지내역,L4801,부산-김해경전철,35.227492,128.923782,경상남도 김해시 김해대로 2718
113,인제대역,L4801,부산-김해경전철,35.2281,128.901761,경상남도 김해시 김해대로 2515
113,인제대역,L4801,부산-김해경전철,35.22810117,128.901761,경상남도 김해시 김해대로 2515
112,김해대학역,L4801,부산-김해경전철,35.229015,128.915561,경상남도 김해시 김해대로 2641
112,김해대학역,L4801,부산-김해경전철,35.229015,128.915561,경상남도 김해시 김해대로 2641
128,부산대역,S2601,부산도시철도 1호선,35.229609,129.089358,부산광역시 금정구 장전온천천로 48
412,동부산대학역,S2604,부산도시철도 4호선,35.232506,129.154024,부산광역시 해운대구 반송로 917
117,수로왕릉역,L4801,부산-김해경전철,35.232824,128.872207,경상남도 김해시 김해대로 2181
117,수로왕릉역,L4801,부산-김해경전철,35.232824,128.872207,경상남도 김해시 김해대로 2181
413,고촌역,S2604,부산도시철도 4호선,35.236031,129.1604437,부산광역시 기장군 철마면 반송로 991
235,화명역,S2602,부산도시철도 2호선,35.236278,129.013918,부산광역시 북구 금곡대로 지하 311
235,화명역,S2602,부산도시철도 2호선,35.236278,129.013918,부산광역시 북구 금곡대로 지하 311
414,안평역,S2604,부산도시철도 4호선,35.237363,129.171823,부산광역시 기장군 철마면 반송로 1101
129,장전역,S2601,부산도시철도 1호선,35.23809095,129.088111,부산광역시 금정구 장전온천천로 144
118,박물관역,L4801,부산-김해경전철,35.240072,128.871905,경상남도 김해시 김해대로 2103
118,박물관역,L4801,부산-김해경전철,35.240072,128.871905,경상남도 김해시 김해대로 2103
423,기장역,k0211,동해선,35.243027,129.218551,부산광역시 기장군 기장읍 청강리 25-16
236,율리역,S2602,부산도시철도 2호선,35.246714,129.012918,부산광역시 북구 금곡대로 지하 440
236,율리역,S2602,부산도시철도 2호선,35.246714,129.012918,부산광역시 북구 금곡대로 지하 440
130,구서역,S2601,부산도시철도 1호선,35.247407,129.091327,부산광역시 금정구 금정로 233번길 46
119,연지공원역,L4801,부산-김해경전철,35.2496,128.869287,경상남도 김해시 해반천로 5
119,연지공원역,L4801,부산-김해경전철,35.24965843,128.869287,경상남도 김해시 해반천로 5
131,두실역,S2601,부산도시철도 1호선,35.256959,129.091386,부산광역시 금정구 중앙대로 지하 1927-1
237,동원역,S2602,부산도시철도 2호선,35.258656,129.012392,부산광역시 북구 금곡대로 575
237,동원역,S2602,부산도시철도 2호선,35.258656,129.012392,부산광역시 북구 금곡대로 575
120,장신대역,L4801,부산-김해경전철,35.259544,128.867202,경상남도 김해시 해반천로 129
120,장신대역,L4801,부산-김해경전철,35.259544,128.867202,경상남도 김해시 해반천로 129
132,남산역,S2601,부산도시철도 1호선,35.265404,129.092496,부산광역시 금정구 중앙대로 지하 2019-1
424,일광역,k0211,동해선,35.265565,129.233307,부산광역시 기장군 일광면 이천리 750-4
121,가야대역,L4801,부산-김해경전철,35.266785,128.865,경상남도 김해시 해반천로 211
121,가야대역,L4801,부산-김해경전철,35.266785,128.8650682,경상남도 김해시 해반천로 211
238,금곡역,S2602,부산도시철도 2호선,35.267248,129.0169054,부산광역시 북구 금곡대로 685
238,금곡역,S2602,부산도시철도 2호선,35.267248,129.0169054,부산광역시 북구 금곡대로 685
133,범어사역,S2601,부산도시철도 1호선,35.273105,129.092679,부산광역시 금정구 중앙대로 지하 2107
239,호포역,S4802,부산도시철도 2호선,35.280406,129.017097,경상남도 양산시 동면 양산대로 62
239,호포역,S4802,부산도시철도 2호선,35.280406,129.017097,경상남도 양산시 동면 양산대로 62
134,노포역,S2601,부산도시철도 1호선,35.28468657,129.094967,부산광역시 금정구 중앙대로 2238
240,증산역,S4802,부산도시철도 2호선,35.308302,129.010246,경상남도 양산시 물금읍 메기로 168
240,증산역,S4802,부산도시철도 2호선,35.308302,129.010246,경상남도 양산시 물금읍 메기로 168
241,부산대양산캠퍼스역,S4802,부산도시철도 2호선,35.316955,129.0139408,경상남도 양산시 물금읍 메기로 270
241,부산대양산캠퍼스역,S4802,부산도시철도 2호선,35.316955,129.0139408,경상남도 양산시 물금읍 메기로 270
242,남양산역,S4802,부산도시철도 2호선,35.325359,129.019457,경상남도 양산시 동면 메기로 380
242,남양산역,S4802,부산도시철도 2호선,35.325359,129.019457,경상남도 양산시 동면 메기로 380
243,양산역,S4802,부산도시철도 2호선,35.33872773,129.026391,경상남도 양산시 강변로 441
243,양산역,S4802,부산도시철도 2호선,35.33872773,129.026391,경상남도 양산시 강변로 441
116,부산원동역,k0211,동해선,35.362703,128.920499,부산시 동래구 안락동 52-2
115,설화명곡,S2701,대구 도시철도 1호선,35.7987183,128.4893178,대구광역시 달성군 화원읍 비슬로 2476
116,화원,S2701,대구 도시철도 1호선,35.8043566,128.5004042,대구광역시 달성군 화원읍 비슬로 지하2600
117,대곡,S2701,대구 도시철도 1호선,35.809497,128.510391,대구광역시 달서구 비슬로 지하2718 (대곡동)
118,진천,S2701,대구 도시철도 1호선,35.813826,128.520397,대구광역시 달서구 월배로 지하76 (진천동)
119,월배,S2701,대구 도시철도 1호선,35.816276,128.528392,대구광역시 달서구 월배로 지하143 (진천동)
341,용 지,S2703,대구 도시철도 3호선,35.8182735,128.6465169,대구광역시 수성구 범안로 83(범물동)
120,상인,S2701,대구 도시철도 1호선,35.818966,128.535684,대구광역시 달서구 월배로 지하223 (상인동)
340,범 물,S2703,대구 도시철도 3호선,35.8208443,128.6400962,대구광역시 수성구 지범로 194(범물동)
121,월촌,S2701,대구 도시철도 1호선,35.823688,128.543277,대구광역시 달서구 월배로 지하311 (송현동)
339,지 산,S2703,대구 도시철도 3호선,35.8251707,128.631909,대구광역시 수성구 지범로 100(지산동)
122,송현,S2701,대구 도시철도 1호선,35.831079,128.549562,대구광역시 달서구 월배로 지하412 (송현동)
338,수성못,S2703,대구 도시철도 3호선,35.8313624,128.6231984,대구광역시 수성구 동대구로 14(지산동)
242,정평,S2702,대구 도시철도 2호선,35.8340843,128.7264743,경상북도 경산시 대학로 지하60(정평동)
243,임당,S2702,대구 도시철도 2호선,35.8343906,128.7408599,경상북도 경산시 대학로 지하170(중방동)
244,영남대,S2702,대구 도시철도 2호선,35.8363683,128.7507913,경상북도 경산시 대학로 지하270(대동)
241,사월,S2702,대구 도시철도 2호선,35.8369933,128.7134473,대구광역시 수성구 달구벌대로 지하3290 (신매동)
123,성당못,S2701,대구 도시철도 1호선,35.837471,128.555224,대구광역시 남구 월배로 지하501 (대명동)
337,황 금,S2703,대구 도시철도 3호선,35.8391104,128.6239718,대구광역시 수성구 동대구로 100(두산동)
125,안지랑,S2701,대구 도시철도 1호선,35.839243,128.571705,대구광역시 남구 대명로 지하141 (대명동)
124,대명,S2701,대구 도시철도 1호선,35.839302,128.563288,대구광역시 남구 대명로 지하71 (대명동)
240,신매,S2702,대구 도시철도 2호선,35.8408467,128.7045286,대구광역시 수성구 달구벌대로 지하3180 (매호동)
126,현충로,S2701,대구 도시철도 1호선,35.840911,128.579194,대구광역시 남구 대명로 지하222 (대명동)
238,대공원,S2702,대구 도시철도 2호선,35.8426754,128.6797386,대구광역시 수성구 달구벌대로 지하2950 (연호동)
239,고산,S2702,대구 도시철도 2호선,35.8428892,128.6928426,대구광역시 수성구 달구벌대로 지하3080 (시지동)
127,영대병원,S2701,대구 도시철도 1호선,35.844269,128.586057,대구광역시 남구 대명로 지하292 (대명동)
336,어린이회관,S2703,대구 도시철도 3호선,35.8452121,128.6244688,대구광역시 수성구 동대구로 166(황금동)
237,연호,S2702,대구 도시철도 2호선,35.8463606,128.6712747,대구광역시 수성구 달구벌대로 지하2870 (연호동)
223,용산,S2702,대구 도시철도 2호선,35.849053,128.528702,대구광역시 달서구 달구벌대로 지하1476 (용산동)
224,죽전,S2702,대구 도시철도 2호선,35.8503956,128.5381172,대구광역시 달서구 달구벌대로 지하1560 (죽전동)
222,이곡,S2702,대구 도시철도 2호선,35.850578,128.515776,대구광역시 달서구 달구벌대로 지하1357 (이곡동)
128,교대,S2701,대구 도시철도 1호선,35.851106,128.588432,대구광역시 남구 중앙대로 지하194 (대명동)
220,계명대,S2702,대구 도시철도 2호선,35.8511654,128.4909082,대구광역시 달서구 달구벌대로 지하1140 (신당동)
221,성서산업단지,S2702,대구 도시철도 2호선,35.8516818,128.5068662,대구광역시 달서구 달구벌대로 지하1280 (이곡동)
335,수성구민운동장,S2703,대구 도시철도 3호선,35.852561,128.6250845,대구광역시 수성구 동대구로 248(범어동)
