공원명,소재지지번주소,위도,경도,공원면적
단비동산공원,부산광역시 동래구 사직동 74-17,35.19779575,129.063094,658.5
안락꿈돌이공원,부산광역시 동래구 안락동 455-8,35.199551,129.106137,1615.2
명장한마음공원,부산광역시 동래구 명장동 136-13,35.203709,129.104858,1616.9
어린이공원(복산1주택재개발),부산광역시 동래구 안락동 862-13,35.199715,129.095053,1551
하늘공원(온천1공원),부산광역시 동래구 온천동 855,35.211947,129.070879,3647
꿈나무공원(온천2공원),부산광역시 동래구 온천동 951,35.209775,129.069862,3379
숲향기공원(온천3공원),부산광역시 동래구 온천동 969-19,35.21016519,129.066386,3407
어린이공원(안락1주택재건축),부산광역시 동래구 명장동 150-10,35.20180676,129.108544,1544.6
어린이공원(안락1주택재건축),부산광역시 동래구 명장동 152-15,35.20169813,129.1106403,1638.3
화현공원,부산광역시 동래구 명장동 611-2,35.200824,129.106906,1960
온새미로공원,부산광역시 동래구 온천동 1836,35.20843173,129.0629303,540.8
어린이공원(사직1-6재건축),부산광역시 동래구 사직동 632-64,35.201944,129.059348,2660
왕암제3소공원,충청북도 제천시 왕암동 1108,37.154154,128.154326,3455
초록공원,전라북도 완주군 이서면 반교리 723,35.83169047,127.0343136,10581
설화공원,전라북도 완주군 이서면 반교리 721,35.83502029,127.0246549,46062
윤슬공원,전라북도 완주군 이서면 금평리 789,35.83203568,127.0474664,23440
노을공원,전라북도 완주군 이서면 반교리 723,35.83169047,127.0343136,26821
산들공원,전라북도 완주군 이서면 갈산리 641-20,35.8391906,127.0541614,1897
병아리공원,전라북도 완주군 이서면 갈산리 656-2,35.8335799,127.0540985,1528
비행기공원,전라북도 완주군 이서면 용서리 771-14,35.8308576,127.0234643,2207
제5호 근린공원,충청남도 천안시 서북구 직산읍 모시리 274,36.86711713,127.1231424,10384
제1호 근린공원,"충청남도 천안시 서북구 직산읍 모시리 292,294",36.86098132,127.1173488,25190
제2호 근린공원,"충청남도 천안시 서북구 직산읍 모시리 305, 318",36.86152881,127.1213239,17916
테크노파크공원,충청남도 천안시 서북구 직산읍 삼은리 507,36.88805834,127.159965,10278
제3호 근린공원,충청남도 천안시 서북구 직산읍 신갈리 232,36.86692239,127.1138805,10731
제4호 근린공원,충청남도 천안시 서북구 직산읍 신갈리 244,36.86311483,127.1144627,18450
산동공원,충청남도 천안시 서북구 차암동 439,36.84255343,127.1040256,600
차암밤개울공원(밤개울),충청남도 천안시 서북구 차암동 495,36.83979934,127.1017479,1758.6
신방문화공원,충청남도 천안시 동남구 신방동 1521,36.77439945,127.1308466,12252.8
삼은공원,충청남도 천안시 서북구 직산읍 삼은리 510,36.88805834,127.159965,144106.8
차암공원,충청남도 천안시 서북구 차암동 547,36.84369393,127.1069876,11454.2
아우내기념공원,충청남도 천안시 동남구 병천면 병천리 289-12,36.75952368,127.2966458,3646
성정공원,충청남도 천안시 서북구 성정동 354,36.82143955,127.1457671,164478
망향의동산,충청남도 천안시 서북구 성거읍 요방리 산6-12,36.8507044,127.1880666,214640
한들공원,충청남도 천안시 서북구 백석동 1166,36.82629821,127.1199645,7577.3
장수공원(성정12),충청남도 천안시 서북구 성정동 436-10,36.82466212,127.1352857,1850
희망공원(쌍용11),충청남도 천안시 서북구 쌍용동 1924,36.80175945,127.1184506,1507.1
성환4공원,충청남도 천안시 서북구 성환읍 성월리 93-28,36.91229381,127.1344771,4871
으뜸공원(쌍용6),충청남도 천안시 서북구 쌍용동 1133,36.80257797,127.1283264,2165.5
사랑공원(쌍용3),충청남도 천안시 서북구 쌍용동 1188,36.80166126,127.129647,2417.6
장미공원(쌍용7),충청남도 천안시 서북구 쌍용동 1234,36.80064921,127.1270596,2725.5
무궁화공원(쌍용4),충청남도 천안시 서북구 쌍용동 388-18,36.79535988,127.1308284,1650
개나리공원(봉명4),충청남도 천안시 서북구 쌍용동 847,36.80814448,127.1316592,2428.5
비둘기공원(쌍용5),충청남도 천안시 서북구 쌍용동 890,36.80690075,127.1304068,2428.9
칸나공원(쌍용2),충청남도 천안시 서북구 쌍용동 992,36.80461835,127.1313067,2424.4
공원,충청북도 음성군 금왕읍 오선리 110,36.9778111,127.5680521,8176.5
솔내음공원(쌍용8),충청남도 천안시 서북구 쌍용동 1280,36.80293991,127.123755,6192.5
봉서공원(쌍용9),충청남도 천안시 서북구 쌍용동 1291,36.80168839,127.1244925,1900.2
쌍용13공원,충청남도 천안시 서북구 쌍용동 1408,36.80021882,127.1199722,1826.4
쌍용14공원,충청남도 천안시 서북구 쌍용동 1523,36.79834861,127.1194762,1806.1
방아다리공원(쌍용4),충청남도 천안시 서북구 쌍용동 1563,36.79313084,127.1180021,12949
쌍용18공원,충청남도 천안시 서북구 쌍용동 1589,36.79183976,127.1150204,1500.6
쌍용16공원,충청남도 천안시 서북구 쌍용동 1617,36.7921683,127.1181583,1996
쌍용15공원,충청남도 천안시 서북구 쌍용동 1867,36.78915016,127.1157155,1524.7
초록공원(쌍용25),충청남도 천안시 서북구 쌍용동 1916,36.80445287,127.1210322,2459.8
단풍공원(쌍용26),충청남도 천안시 서북구 쌍용동 1919,36.80636249,127.1182784,2436.1
유통단지공원,충청남도 천안시 서북구 백석동 1071,36.83614279,127.1217129,5260
늘푸른공원(쌍용12),충청남도 천안시 서북구 쌍용동 1926,36.80414803,127.1196108,5062.5
쌍용17공원,충청남도 천안시 서북구 쌍용동 2046-4,36.78972074,127.1237436,1558
쌍용20공원,충청남도 천안시 서북구 쌍용동 619,36.79550938,127.1241708,1628
쌍용19공원,충청남도 천안시 서북구 쌍용동 656,36.79802859,127.1222635,5711.1
쌍용공원,충청남도 천안시 서북구 쌍용동 산85,36.81053313,127.1305003,47775
쌍용10공원,충청남도 천안시 서북구 쌍용동2095,36.78655184,127.1168556,3333.9
노리공원(쌍용29),충청남도 천안시 서북구 쌍용동2101,36.81023993,127.1212463,2957
휴공원(쌍용28),충청남도 천안시 서북구 쌍용동2102,36.80773081,127.1182827,2536
송월동3 어린이공원(송월지구),전라남도 나주시 송월동 1195번지,35.019344,126.717624,2095
공원,충청북도 음성군 원남면 상당리 707,36.8927131,127.6777751,4342.7
신양리1호소공원,충청북도 음성군 생극면 신양리 450-1,37.0348061,127.6041111,924
신양리2호소공원,충청북도 음성군 생극면 신양리 402,37.0321391,127.6126941,1016
신양리3호소공원,충청북도 음성군 생극면 신양리 388-21,37.0348891,127.6129441,997
대장리1호소공원,충청북도 음성군 소이면 대장리 466,36.9299441,127.7487781,830
대장리5호소공원,충청북도 음성군 소이면 대장리 315-4,36.9268061,127.7507781,130
생활공원,충청북도 음성군 원남면 보천리 395-2,36.8762501,127.6513331,920
1호공원,충청북도 음성군 대소면 태생리 760,36.9711771,127.5045511,672.5
단평리1호소공원,충청북도 음성군 감곡면 단평리 산46-1,37.1403791,127.6438041,13850
2호공원,충청북도 음성군 대소면 태생리 763,36.9714941,127.5064601,742.5
공원,충청북도 음성군 음성읍 신천리 275,36.927322,127.680177,1718
공원,충청북도 음성군 금왕읍 삼봉리 산43-2,36.9476221,127.5609241,5142
공원,충청북도 음성군 금왕읍 육령리 597,37.0011921,127.6410441,609.3
공원,충청북도 음성군 생극면 신양리 932,37.0420501,127.6105201,5596
공원,충청북도 음성군 금왕읍 유촌리 산70-4,36.9528441,127.5652801,3144
윗맹골공원,충청북도 음성군 맹동면 두성리 1067,36.9142628,127.5480436,83750.5
양덕공원,충청북도 음성군 삼성면 양덕리 497-6,37.0236304,127.4915782,45164
소공원,충청북도 음성군 대소면 성본리 119-1,36.9614741,127.5363631,1000
체육공원,충청북도 음성군 대소면 성본리 산34-7,36.9648941,127.5356341,17034
공원,충청북도 음성군 금왕읍 봉곡리 326-1,36.966741,127.575346,3935
공원,충청북도 음성군 대소면 태생리 729 일원,36.963755,127.492303,2748
공원,충청북도 음성군 금왕읍 봉곡리 68 일원,36.959933,127.584493,5932
공원,충청북도 음성군 생극면 신양리 439-19 일원,37.033958,127.605958,450
공원,충청북도 음성군 대소면 미곡리 214 일원,36.946872,127.477567,22506
성정12길공원(성정9),충청남도 천안시 서북구 성정동 715-21,36.81487165,127.141009,1002.3
도원공원(성정13),충청남도 천안시 서북구 성정동 844,36.82121552,127.1347063,2455
안식의공원(성정14),충청남도 천안시 서북구 성정동 955,36.81975764,127.1324937,2454
매주1공원,충청남도 천안시 서북구 성환읍 매주리 241-5,36.90286119,127.1319511,1525
공원,전라남도 나주시 남평읍 서산리 5번지,35.036915,126.853037,10557
대호공원,전라남도 나주시 대호동 1047번지,35.043319,126.717523,1540
송월동1 어린이공원,전라남도 나주시 송월동 1131번지,35.022341,126.714684,1699
구미공원,경기도 성남시 분당구 구미동 299,37.34216054,127.1219484,226188.2
맹산2공원,경기도 성남시 분당구 야탑동422-3,37.4052248,127.1420061,549878.6
수내공원,경기도 성남시 분당구 수내동122,37.3674786,127.1290906,53935.3
판교제1호(청계)공원,경기도 성남시 분당구 운중동 872,37.394269,127.0656466,87207
판교제2호(운중)공원,경기도 성남시 분당구 운중동 953,37.39004045,127.0751082,28137.7
판교제3호(두밀)공원,경기도 성남시 분당구 운중동 915,37.3835428,127.0719326,66929.3
판교제4호(판교)공원,경기도 성남시 분당구 운중동 990,37.39189991,127.0908701,1204532.2
판교제6호(붓들)공원,경기도 성남시 분당구 삼평동 697,37.4058385,127.1072935,154424
판교제7호(송현)공원,경기도 성남시 분당구 삼평동 717-2,37.4084987,127.1169442,39233.5
판교제8호(화랑)공원,경기도 성남시 분당구 삼평동 637,37.39708421,127.1062265,118923.6
판교제9호(나들이)공원,경기도 성남시 분당구 백현동 542-1,37.3947281,127.1149208,28992.4
판교제10호(낙생대)공원,경기도 성남시 분당구 백현동 523,37.38752486,127.1076674,428698
판교제11호(판교테크노파크)공원,경기도 성남시 분당구 삼평동 669,37.39863932,127.1082728,15437.3
꿈동산공원,경기도 성남시 분당구 야탑동 332,37.4145775,127.1260792,5000.1
하늘공원,경기도 성남시 분당구 야탑동 337,37.4147892,127.1307366,1946.2
책향기어린이공원,경기도 파주시 동패동 1709번지,37.721315,126.720319,1654
석곶어린이공원,경기도 파주시 동패동 1705,37.722897,126.719974,1572
청석어린이공원,경기도 파주시 다율동 996,37.72744817,126.7155461,9467
숲속길어린이공원,경기도 파주시 문발동 587-1,37.721923,126.704973,1500
파주출판단지 근린공원,경기도 파주시 문발동 496-1번지,37.719557,126.688251,10620
신촌산업단지 소공원 1호,경기도 파주시 신촌동 640번지,37.727991,126.694647,2520
신촌산업단지 소공원 2호,경기도 파주시 신촌동 135-4번지,37.733376,126.696106,4541
후곡공원,경기도 파주시 금촌동 995,37.75001951,126.7707148,30997
경명공원,인천광역시 서구 연희동 200,37.5508632,126.6696767,24357
장고개근린공원,인천광역시 서구 가좌동 산150-3,37.49474058,126.6911607,25399.8
명서공원,부산광역시 동래구 명장동 506-3,35.212224,129.100218,972
세실공원,부산광역시 동래구 명장동 506-18,35.209175,129.100539,1152
안락꽃밭공원,부산광역시 동래구 안락동 171-8,35.191002,129.112504,1157
수안체육공원,부산광역시 동래구 수안동 7-11,35.199173,129.081121,1732.7
제10수변공원,전라남도 순천시 동외동 65-3번지 일원,34.95306191,127.4893472,4252
제11수변공원,전라남도 순천시 동외동 56-55번지 일원,34.9526781,127.4907623,1370
1-3호공원,제주특별자치도 제주시 삼도1동 547-11,33.50219134,126.5217593,1639
1-4호공원,제주특별자치도 제주시 도남동 914-13,33.49950713,126.5257542,1599.4
1-5호공원,제주특별자치도 제주시 연동 311-33,33.49153985,126.4989133,1323.1
1-6호공원,제주특별자치도 제주시 연동 293-6,33.48687709,126.4943098,1323.9
1-7호공원,제주특별자치도 제주시 연동 297-1,33.48290923,126.4945669,4321.5
1-8호공원,제주특별자치도 제주시 연동 252-23,33.48740082,126.4862344,1341.4
1-9호공원,제주특별자치도 제주시 연동 266-2,33.48317714,126.4888362,2055.2
1-10호공원,제주특별자치도 제주시 노형동 910-7,33.48684194,126.4840277,1404.5
햇살아래,대전광역시 서구 관저동 1574,36.294499,127.332929,1665.8
느리울,대전광역시 서구 관저동 1594,36.293786,127.341347,3283.7
창골,대전광역시 서구 관저동 1603,36.29585963,127.343882,1511.3
동방,대전광역시 서구 관저동 1616,36.294499,127.332929,3328.6
원도안,대전광역시 서구 도안동 1113,36.324127,127.348102,2406.7
미나리,대전광역시 서구 가수원동 1237,36.303473,127.349413,1532
용소,대전광역시 서구 가수원동 989,36.303473,127.349413,15745.6
나비,대전광역시 서구 도안동 1401,36.324127,127.348102,1523.7
바다,대전광역시 서구 가수원동 1091,36.303473,127.349413,1702.5
윗용소,대전광역시 서구 가수원동 925,36.303473,127.349413,2761.3
노곡,대전광역시 서구 관저동 1996,36.297444,127.323618,1594.6
만수,대전광역시 서구 관저동 999,36.30245227,127.3383903,3561.7
금동,대전광역시 서구 관저동 1138,36.299192,127.325369,2581.1
들말,대전광역시 서구 가장동 38-5번지 일원,36.32914581,127.3823284,6196
요동,대전광역시 서구 관저동 1167,36.29958568,127.3291943,3008.1
장가동,대전광역시 서구 관저동 1130,36.30038256,127.3314927,2994.8
선암,대전광역시 서구 관저동 1183,36.30001449,127.3365021,1976.5
서당,대전광역시 서구 관저동 1144,36.29733449,127.3273024,1504.9
돌샘,대전광역시 서구 관저동 1148,36.29747469,127.3300677,2983.8
관저,대전광역시 서구 관저동 1156,36.294645,127.331191,2997
새아름,대전광역시 서구 관저동 1247,36.300566,127.337577,1494.8
모롱이,대전광역시 서구 관저동 1421,36.301839,127.343176,2501.4
